Course Name,Course ID,Topic,Topic ID,Session Name/Unit Name,Set Type,Unit ID,Duration (in mins),Languages,Session Link,Outcomes,Prerequisites
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Introduction to HTML5 & HTML Semantic Elements,44e20d47-66f2-48ec-a0b4-d0c236dede9e,Daily Quiz,ASSESSMENT,5df733ba-3c1d-4aab-a083-2b843a099f4d,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Introduction to HTML5 & HTML Semantic Elements,44e20d47-66f2-48ec-a0b4-d0c236dede9e,Coding Practice,QUESTION_SET,9610dd7f-2629-4fae-b353-6b308ed11646,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Introduction to HTML5 & HTML Semantic Elements,44e20d47-66f2-48ec-a0b4-d0c236dede9e,Leveraging Gen AI for Debugging & Building | Reading Material,LEARNING_SET,60a036f1-0b72-4e26-a039-4f2af3ca47dd,20,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Introduction to HTML5 & HTML Semantic Elements,44e20d47-66f2-48ec-a0b4-d0c236dede9e,Coding Practice,QUESTION_SET,86e8b85d-c3bd-40ae-a607-c63fd2526d68,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Introduction to HTML5 & HTML Semantic Elements,44e20d47-66f2-48ec-a0b4-d0c236dede9e,Leveraging Gen AI for Debugging & Building,LEARNING_SET,e0a45154-2141-4466-b283-84f3f60f344b,0,English,,"- Learn what debugging is and understand the debugging process.
- Understand the importance of debugging.
- Learn how to leverage Generative AI for debugging.
- Learn how to build a static website using GEN AI","- Create a Chatgpt Account
   Link to ChatGPT : https://chatgpt.com/"
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Selectors and Inheritance,467e2d42-6856-4549-9228-c9455b98f8bf,Class Room Quiz B,QUIZ,7d4071b1-6ef3-4766-9ddb-301d4fa7e0f4,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Selectors and Inheritance,467e2d42-6856-4549-9228-c9455b98f8bf,CSS Selectors | Learning by Playing,LEARNING_SET,eb412ec0-0b7a-4784-8057-abf0ba0669dc,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Selectors and Inheritance,467e2d42-6856-4549-9228-c9455b98f8bf,Class Room Quiz C,QUIZ,f0495cd0-1136-43f5-bb9b-dc9f4a600a9f,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Selectors and Inheritance,467e2d42-6856-4549-9228-c9455b98f8bf,Class Room Quiz B,QUIZ,ea0a4907-3f05-48b5-9cf0-d7f9349290d8,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Selectors and Inheritance,467e2d42-6856-4549-9228-c9455b98f8bf,More CSS Selectors | Reading Material,LEARNING_SET,43bb2ad4-56ee-4040-907b-bdf8ac585297,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Selectors and Inheritance,467e2d42-6856-4549-9228-c9455b98f8bf,CSS Selectors & Inheritance | Reading Material,LEARNING_SET,a599fbe9-1629-40ad-96d8-10eee24dba4d,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Selectors and Inheritance,467e2d42-6856-4549-9228-c9455b98f8bf,CSS Selectors & Inheritance,LEARNING_SET,9ebf60e6-0b9d-479b-ae8c-6548d7c2b79a,,"Malayalam,Tamil,Hindi,Kannada,English,Telugu,Bengali",,"- Learn about the different types of selectors: ID, class, and type selectors
- Understand how styles are applied to HTML elements
- Learn the fundamental concept of CSS, i.e., inheritance",
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Selectors and Inheritance,467e2d42-6856-4549-9228-c9455b98f8bf,Daily Quiz,ASSESSMENT,2c5f0deb-87b8-47e0-ad00-09ddaafc7185,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Selectors and Inheritance,467e2d42-6856-4549-9228-c9455b98f8bf,MCQ Practice,PRACTICE,1a236a00-ed2c-4c3e-869e-5093b64c617a,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Selectors and Inheritance,467e2d42-6856-4549-9228-c9455b98f8bf,Coding Practice,QUESTION_SET,3086080e-080b-4ca4-94e0-de166dd1fe89,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Selectors and Inheritance,467e2d42-6856-4549-9228-c9455b98f8bf,Class Room Quiz A,QUIZ,db33c0e7-d673-4117-afb1-bb9fbaeb2346,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Selectors and Inheritance,467e2d42-6856-4549-9228-c9455b98f8bf,More CSS Selectors,LEARNING_SET,894f8543-2aea-4c51-a472-c08123209181,,English,,"- Understand additional simple selectors, including pseudo-classes and pseudo-elements
- Learn about combinator selectors and how they are used to select elements based on relation.
- Learn how to group multiple selectors and apply common styles to them",
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Selectors and Inheritance,467e2d42-6856-4549-9228-c9455b98f8bf,MCQ Practice,PRACTICE,98cc21e6-1016-44b3-8c23-1a4b74fb1ebf,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Selectors and Inheritance,467e2d42-6856-4549-9228-c9455b98f8bf,Class Room Quiz A,QUIZ,26d1e397-775b-4a73-8ebd-13a1f87fba50,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,Revision,53fc2925-3b12-44fa-ab5e-0556780ba65f,Responsive Summary Cheatsheet,LEARNING_SET,e63d238f-d314-4450-b731-d3122acb6af6,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,Responsive Web Design & Bootstrap Grid System,556f8d68-999b-4d83-9d85-df5c1e343b15,Bootstrap Grid System | Reading Material,LEARNING_SET,7cbf27a9-302f-4aaf-ade9-20868cc92fdd,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,Responsive Web Design & Bootstrap Grid System,556f8d68-999b-4d83-9d85-df5c1e343b15,Class Room Quiz A,QUIZ,b38a504a-a5b0-454a-8065-ca4216c10544,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,Responsive Web Design & Bootstrap Grid System,556f8d68-999b-4d83-9d85-df5c1e343b15,Coding Practice,QUESTION_SET,354bab8a-b305-4757-bfc3-f991a6480b68,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,Responsive Web Design & Bootstrap Grid System,556f8d68-999b-4d83-9d85-df5c1e343b15,Introduction to Responsive Web Design,LEARNING_SET,67ba0230-bcaf-46c7-9185-78ae3b95d92d,,"Hindi,Tamil,Malayalam,English,Telugu,Kannada,Bengali",,"- Learn what responsive web design is and why we use it.
- Learn how to build responsive websites.
- Understand what Bootstrap is, along with the Bootstrap grid system and how it works (container, row, and column)
- Learn how to create a layout using the Bootstrap grid system.
- Understand one-column, two-column, and three-column layouts.",
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,Responsive Web Design & Bootstrap Grid System,556f8d68-999b-4d83-9d85-df5c1e343b15,Class Room Quiz A,QUIZ,f46c495d-66bd-46d8-9168-ab147ace9a35,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,Responsive Web Design & Bootstrap Grid System,556f8d68-999b-4d83-9d85-df5c1e343b15,Coding Practice,QUESTION_SET,fc1c3683-09c9-4904-a51b-234a376acbe5,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,Responsive Web Design & Bootstrap Grid System,556f8d68-999b-4d83-9d85-df5c1e343b15,Class Room Quiz B,QUIZ,e77f05b8-dcaf-4116-a410-639e8b51242d,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,Responsive Web Design & Bootstrap Grid System,556f8d68-999b-4d83-9d85-df5c1e343b15,Class Room Quiz B,QUIZ,fe4d1a76-b036-4a26-a20c-544573e532d7,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,Responsive Web Design & Bootstrap Grid System,556f8d68-999b-4d83-9d85-df5c1e343b15,Daily Quiz,ASSESSMENT,37248ffe-d151-4cc9-9f9b-c9bb6896f1d2,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,Responsive Web Design & Bootstrap Grid System,556f8d68-999b-4d83-9d85-df5c1e343b15,MCQ Practice,PRACTICE,bf872f73-43bc-4790-8fa4-63318dc0fee2,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,Responsive Web Design & Bootstrap Grid System,556f8d68-999b-4d83-9d85-df5c1e343b15,Introduction to Responsive Web Design | Reading Material,LEARNING_SET,061be351-e352-4755-8bad-5d36adc1c17d,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,Responsive Web Design & Bootstrap Grid System,556f8d68-999b-4d83-9d85-df5c1e343b15,Bootstrap Grid System,LEARNING_SET,5a39ea64-4beb-4689-ac85-6ecfd6800878,,"Telugu,Hindi,Tamil,Kannada,Malayalam,English,Bengali",,"- Understand the concept of column wrapping in the Bootstrap grid system
- Learn about responsive breakpoints in Bootstrap
- Apply breakpoints using class name prefixes to build responsive layouts",
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,Responsive Web Design & Bootstrap Grid System,556f8d68-999b-4d83-9d85-df5c1e343b15,MCQ Practice,PRACTICE,823739a4-53e6-45ac-8c97-961cb9bcf031,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Industry Readiness,5aec6c90-2ddd-420c-b8c6-50b70578b29e,"Introduction to Online Code Editors(CodeSandbox, CodePen) & Industry Insights",LEARNING_SET,c088dc05-b3c7-4fb8-a12e-cf806d605d74,,English,,"- Learn about what is Online Code Editors and the features of it.
- Learn about the Online Code Editors like 
  CodeSandbox and Codepen ",
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Industry Readiness,5aec6c90-2ddd-420c-b8c6-50b70578b29e,Class Room Quiz A,QUIZ,59c7a90d-ee7d-46e1-b25f-f0e79473045d,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Industry Readiness,5aec6c90-2ddd-420c-b8c6-50b70578b29e,Class Room Quiz A,QUIZ,887f9c0e-0bbe-429c-96b3-dd9ca7bf20e8,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Industry Readiness,5aec6c90-2ddd-420c-b8c6-50b70578b29e,Generating URLs For Your Images,LEARNING_SET,6b242d15-2957-42a4-9291-0982edce3b7e,,English,,- Learn how to generate URLs for your own images,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Industry Readiness,5aec6c90-2ddd-420c-b8c6-50b70578b29e,Debugging using Chrome Dev Tools,LEARNING_SET,7747a82f-4c7e-4611-b852-584b9c5e53a9,,English,,"- Learn about the browser developer tools
- Learn how to debug the application using the Browser Dev Tools
- Learn about the elements Panel, features of 
   Elements Panel Styles Pane and computed pane",
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Industry Readiness,5aec6c90-2ddd-420c-b8c6-50b70578b29e,Building static website using VS Code,LEARNING_SET,230f593d-ab7e-42e7-be7b-7a1d3764afc8,,English,,"- Learn how to build the static webiste using VS code
- How to create HTML & CSS files on computer",
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Industry Readiness,5aec6c90-2ddd-420c-b8c6-50b70578b29e,Introduction to Industry Readiness,LEARNING_SET,5f21c404-4ea5-4ba1-9f6a-8e7e15eac164,0,English,,"- Understand that practical application of concepts is essential to becoming a 
  developer.
- Understand the industry expectations for coding, debugging, and project  
  development..",
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Industry Readiness,5aec6c90-2ddd-420c-b8c6-50b70578b29e,Building static website using VS Code | Reading Material,LEARNING_SET,09735889-0de8-469d-9d99-c26c1a9e8a96,0,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Industry Readiness,5aec6c90-2ddd-420c-b8c6-50b70578b29e,VS code setup,LEARNING_SET,3aebfef3-d802-4755-93f4-6c05b150faed,,English,,- Learn how to setup the VS code,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Website Integration,685683b9-737e-49d4-8bc9-2f32eff85983,Coding Practice,QUESTION_SET,2e00d7ac-7b80-47c4-924e-373afb0fc68d,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Website Integration,685683b9-737e-49d4-8bc9-2f32eff85983,Class Room Quiz,QUIZ,96121a22-0225-4d6c-b16c-e2aaf03bf414,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Website Integration,685683b9-737e-49d4-8bc9-2f32eff85983,MCQ Practice,PRACTICE,a1262da9-806c-4ac2-bb6b-a0e4a4243a27,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Website Integration,685683b9-737e-49d4-8bc9-2f32eff85983,Website Integration | Part 2,LEARNING_SET,8d16d638-c610-435b-8196-cfae98d2019c,,"Bengali,Tamil,Hindi,Telugu,Kannada,English,Malayalam",,"- Learn how to add multiple carousels using Bootstrap.
- Understand HTML Lists and their usage.
- Learn the difference between Ordered Lists and Unordered Lists.
- Learn about the CSS property list-style-type and how it customizes list appearance.",
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Website Integration,685683b9-737e-49d4-8bc9-2f32eff85983,MCQ Practice,PRACTICE,2f8653a7-5485-4fb1-9fa3-924d3bd9a4e3,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Website Integration,685683b9-737e-49d4-8bc9-2f32eff85983,Website Integration,LEARNING_SET,3fa98e6f-f292-4744-b3ed-c6b19c0c8ddb,,"Tamil,Malayalam,English,Kannada,Hindi,Bengali,Telugu",,"- Learn about the CCBP UI Kit and the Display Utility.
- Understand HTML attributes such as onclick and id.
- Learn how to integrate a website by connecting one page with another.",
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Website Integration,685683b9-737e-49d4-8bc9-2f32eff85983,Website Integration | Part 2 | Reading Material,LEARNING_SET,89303e17-5d88-4e33-816b-d37eee74edf3,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Website Integration,685683b9-737e-49d4-8bc9-2f32eff85983,Coding Practice,QUESTION_SET,0b5e13da-b60e-490a-91d1-92c3f7add725,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Website Integration,685683b9-737e-49d4-8bc9-2f32eff85983,Class Room Quiz,QUIZ,0497a868-2869-41fe-953a-36cdfc1bb59f,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Website Integration,685683b9-737e-49d4-8bc9-2f32eff85983,Website Integration | Reading Material,LEARNING_SET,29eb94d8-74af-4e99-bef6-44b86271408e,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Website Integration,685683b9-737e-49d4-8bc9-2f32eff85983,Daily Quiz,ASSESSMENT,1dd4abc9-f8a2-492f-b26c-f24c13e26369,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Gradients and Transitions,9726556f-2867-4667-9f5e-cbc835b4d745,CSS Transitions,LEARNING_SET,0d1f6a7c-a36c-4b14-8c4a-afcf4c1149be,,English,,"- Learn what CSS Transitions are
- Understand CSS transition properties such as transition-property, 
  transition-duration, transition-timing-function, and transition-delay
- Learn about animatable and non-animatable properties in CSS",
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Gradients and Transitions,9726556f-2867-4667-9f5e-cbc835b4d745,Class Room Quiz B,QUIZ,128843d9-90d1-494e-a51b-d13891ebef99,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Gradients and Transitions,9726556f-2867-4667-9f5e-cbc835b4d745,MCQ Practice,PRACTICE,5266b8e9-334b-42e7-8f87-764970bd9e13,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Gradients and Transitions,9726556f-2867-4667-9f5e-cbc835b4d745,Class Room Quiz A,QUIZ,2816ef32-d8d7-4e76-9ecb-8cfa44ca969b,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Gradients and Transitions,9726556f-2867-4667-9f5e-cbc835b4d745,Coding Practice,QUESTION_SET,fc144c32-8aea-46c0-87c3-28d10e7c5848,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Gradients and Transitions,9726556f-2867-4667-9f5e-cbc835b4d745,CSS Gradients & More Bootstrap Components | Reading Material,LEARNING_SET,c8b88cb2-b697-4f01-a90a-fd485dc3fe79,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Gradients and Transitions,9726556f-2867-4667-9f5e-cbc835b4d745,Class Room Quiz B,QUIZ,6afc32f3-444d-40e0-9ec1-1a81389d4917,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Gradients and Transitions,9726556f-2867-4667-9f5e-cbc835b4d745,Coding Practice,QUESTION_SET,74ccf015-82fb-477c-a002-74ae3e8a0845,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Gradients and Transitions,9726556f-2867-4667-9f5e-cbc835b4d745,MCQ Practice,PRACTICE,82e0b50f-25b0-4d62-95a0-4812be160b78,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Gradients and Transitions,9726556f-2867-4667-9f5e-cbc835b4d745,CSS Gradients & More Bootstrap Components,LEARNING_SET,b4fe5bf7-dd2f-45ab-afd6-0f7a3a0ae793,,"Kannada,Marathi,Bengali,Malayalam,Telugu,Hindi,Tamil,English",,"- Learn how to include gradient colors on a website
- Learn how to include a Bootstrap modal
- Learn about linear gradients and radial gradients
- Get a summary of the topics covered so far",
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Gradients and Transitions,9726556f-2867-4667-9f5e-cbc835b4d745,Class Room Quiz A,QUIZ,da28b5a1-f77c-409b-84fd-6b57e3b6cad6,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Gradients and Transitions,9726556f-2867-4667-9f5e-cbc835b4d745,CSS Transitions  | Reading Material,LEARNING_SET,5084f54a-5390-4a6d-a008-02ef8d79e314,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Gradients and Transitions,9726556f-2867-4667-9f5e-cbc835b4d745,Daily Quiz,ASSESSMENT,a28fc184-c37f-44f6-9aaf-e19abe1db025,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Transforms and Animations,9d06355e-30ad-41c5-aac5-722191f53567,Coding Practice,QUESTION_SET,c8c64061-818f-4f38-8959-9c813bf0fbbe,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Transforms and Animations,9d06355e-30ad-41c5-aac5-722191f53567,Class Room Quiz A,QUIZ,68cb0065-ab62-4071-970e-45b6dc30df0f,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Transforms and Animations,9d06355e-30ad-41c5-aac5-722191f53567,Class Room Quiz A,QUIZ,0e680ede-6c37-4b0e-8f00-3c07c8d93a4b,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Transforms and Animations,9d06355e-30ad-41c5-aac5-722191f53567,Class Room Quiz B,QUIZ,22bddc23-f24a-463f-ac7a-27f80bbdfe63,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Transforms and Animations,9d06355e-30ad-41c5-aac5-722191f53567,CSS Animations,LEARNING_SET,b002d44d-6d6e-4331-957a-f6df0b620422,,English,,"- Learn about what CSS animations are
- Learn about the CSS animation properties such as
   animation-name, animation-duration, animation-delay and many more",
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Transforms and Animations,9d06355e-30ad-41c5-aac5-722191f53567,CSS Transforms | Reading Material,LEARNING_SET,edbf6b8b-b775-4a07-991f-a7d7f0b25d23,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Transforms and Animations,9d06355e-30ad-41c5-aac5-722191f53567,MCQ Practice,PRACTICE,aa3d3e87-8e15-4985-9d17-c55f7997a6c7,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Transforms and Animations,9d06355e-30ad-41c5-aac5-722191f53567,Coding Practice,QUESTION_SET,aafb92e3-5ac8-497b-a95d-a3d87ce6a146,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Transforms and Animations,9d06355e-30ad-41c5-aac5-722191f53567,Module Quiz - 4,ASSESSMENT,54518ea8-280b-48e0-b3fe-6327230f66f0,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Transforms and Animations,9d06355e-30ad-41c5-aac5-722191f53567,CSS Animations  | Reading Material,LEARNING_SET,455e4a9a-870b-40c1-a2ce-8b3f69a8d6f1,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Transforms and Animations,9d06355e-30ad-41c5-aac5-722191f53567,Class Room Quiz B,QUIZ,01261392-d3b4-4ceb-a6d2-37cbe764338a,,,,,
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Transforms and Animations,9d06355e-30ad-41c5-aac5-722191f53567,CSS Transforms,LEARNING_SET,f6aad79d-8013-47de-93f0-729650c09d47,,English,,"- Learn what CSS Transforms are
- Understand 2D CSS transform properties and values such as transform, 
   rotate(), scale(), translate(), skew(), and transform-origin
- Learn how to combine multiple 2D transform functions",
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Transforms and Animations,9d06355e-30ad-41c5-aac5-722191f53567,Building a Responsive Website using Gen AI,LEARNING_SET,53965839-648c-4b52-9d33-ac0417698299,60,English,,"- Learn how to build a responsive website using GEN AI
- Learn how to build the website using the general purpose tools 
  and No Code platforms and AI Coding tools ",
Build Your Own Responsive Website,62e43c70-ee74-4afe-8d1c-26ca9c22947a,CSS Transforms and Animations,9d06355e-30ad-41c5-aac5-722191f53567,MCQ Practice,PRACTICE,47f2e94c-5604-467a-b6e9-4ac58400ae78,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Introduction to Bootstrap & Developing Layouts,a05521cc-a282-4280-a527-289c0c9c8f7b,MCQ Practice,PRACTICE,2f4a790a-ff90-4bc7-9a05-82a1206e6cde,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Introduction to Bootstrap & Developing Layouts,a05521cc-a282-4280-a527-289c0c9c8f7b,Daily Quiz,ASSESSMENT,122c5658-df23-4041-a807-35dde92d039a,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Introduction to Bootstrap & Developing Layouts,a05521cc-a282-4280-a527-289c0c9c8f7b,Class Room Quiz A,QUIZ,0130727f-1337-40f3-8f8a-ef1f4a83386a,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Introduction to Bootstrap & Developing Layouts,a05521cc-a282-4280-a527-289c0c9c8f7b,Favourite Places Section | Reading Material,LEARNING_SET,401d4f2e-76ff-45a4-b1af-7d595474df5e,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Introduction to Bootstrap & Developing Layouts,a05521cc-a282-4280-a527-289c0c9c8f7b,Coding Practice,QUESTION_SET,f5ee2ef2-d39b-49be-99c7-8234987bc1b0,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Introduction to Bootstrap & Developing Layouts,a05521cc-a282-4280-a527-289c0c9c8f7b,Coding Practice,QUESTION_SET,d7438f2b-69b6-4d99-a367-a4e1c48538db,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Introduction to Bootstrap & Developing Layouts,a05521cc-a282-4280-a527-289c0c9c8f7b,Class Room Quiz A,QUIZ,0067e3b4-36e9-4fb4-94e4-2a39c85655ff,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Introduction to Bootstrap & Developing Layouts,a05521cc-a282-4280-a527-289c0c9c8f7b,Introduction to Bootstrap | Part 2,LEARNING_SET,7fea0c37-f822-494f-ab97-ecbc2b384fc3,,"Kannada,Malayalam,Telugu,Tamil,English,Bengali,Hindi",,"- Understand what a layout is and its role in web design.
- Explore different methods used to design a layout.
- Understand the concept of Flexbox and its purpose.
- Learn key Flexbox properties such as flex container, flex-direction, and justify-content: center.",
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Introduction to Bootstrap & Developing Layouts,a05521cc-a282-4280-a527-289c0c9c8f7b,Introduction to Bootstrap | Part 2 | Reading Material,LEARNING_SET,53629a69-3246-45ea-9b37-04465b8ce403,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Introduction to Bootstrap & Developing Layouts,a05521cc-a282-4280-a527-289c0c9c8f7b,Class Room Quiz B,QUIZ,6d615767-120d-46aa-a4bb-7f9266617731,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Introduction to Bootstrap & Developing Layouts,a05521cc-a282-4280-a527-289c0c9c8f7b,MCQ Practice,PRACTICE,d85cd2e7-e6d7-4fc0-9d3f-18b7626cf0b5,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Introduction to Bootstrap & Developing Layouts,a05521cc-a282-4280-a527-289c0c9c8f7b,Class Room Quiz B,QUIZ,500678c4-ffc3-469e-a098-2ff1902d07f1,,,,,
Build Your Own Static Website,6d41f350-76d5-4337-9be0-3fe0b26b1b26,Introduction to Bootstrap & Developing Layouts,a05521cc-a282-4280-a527-289c0c9c8f7b,Favourite Places Section,LEARNING_SET,b2d67fa1-c7c3-48ad-b55f-bc3a6d61fba9,,"Hindi,Malayalam,English,Telugu,Bengali,Kannada,Tamil",,"- Build a complete Favourite Places webpage section.
- Learn a new HTML element Image element.
- Understand what void elements are in HTML.
- Learn a new HTML attribute: src
- Learn a new box-model property: margin","Students should have completed the Introduction
to Bootstrap and Introduction to Bootstrap | Part 2
Sessions"
